RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30
102001,0,United States,country,,234676.0,234181.0,234419.0,235674.0,235944.0,236839.0,237359.0,240077.0,242410.0,244418.0,245233.0,245567.0,246155.0,247383.0,249537.0,251687.0,252804.0,253717.0,255568.0,258632.0,260009.0,257188.0,254096.0,256801.0,264220.0,273625.0,279848.0,284740.0,286896.0,287660.0,289809.0,293451.0,300214.0,305764.0,310745.0,312987.0,314998.0,316797.0,320414.0,324223.0,327422.0,328449.0,332048.0,338280.0,347647.0,354626.0,356911.0,352886.0,346893.0,342475.0,340151.0,336924.0,332741.0,330071.0,332477.0,336980.0,342207.0
394913,1,"New York, NY",msa,NY,402493.0,408552.0,407246.0,408652.0,401561.0,402393.0,401548.0,402584.0,403148.0,402270.0,402956.0,403951.0,403052.0,404476.0,407519.0,413569.0,416891.0,418575.0,422245.0,423733.0,427015.0,426804.0,425431.0,421576.0,422218.0,429807.0,443855.0,458513.0,467820.0,470918.0,472647.0,475285.0,481990.0,486626.0,493156.0,499128.0,503097.0,508040.0,511212.0,512570.0,511845.0,513086.0,516019.0,521465.0,530174.0,538247.0,544865.0,550970.0,557036.0,553436.0,544778.0,535536.0,530161.0,527652.0,525753.0,527263.0,531557.0
753899,2,"Los Angeles, CA",msa,CA,631303.0,627699.0,629316.0,630062.0,628887.0,624722.0,622182.0,625073.0,629005.0,629134.0,630167.0,635379.0,637527.0,641484.0,641138.0,645109.0,650172.0,656986.0,662132.0,665501.0,659028.0,651681.0,648257.0,662867.0,685537.0,707605.0,721158.0,728213.0,730807.0,732748.0,741395.0,752959.0,770650.0,786914.0,800800.0,805420.0,809214.0,812626.0,820206.0,826857.0,838132.0,845859.0,857326.0,870772.0,892522.0,906012.0,904295.0,887445.0,871780.0,860181.0,856519.0,849445.0,840740.0,835473.0,834348.0,838826.0,839299.0
394463,3,"Chicago, IL",msa,IL,223717.0,222986.0,223867.0,227794.0,229494.0,230479.0,233411.0,236396.0,237142.0,235657.0,231918.0,230928.0,228374.0,228891.0,230964.0,235196.0,237599.0,237382.0,238905.0,242097.0,246334.0,243857.0,237781.0,235106.0,240641.0,249992.0,259547.0,263417.0,266307.0,265235.0,266351.0,266678.0,267945.0,270865.0,272394.0,273119.0,272734.0,274677.0,277156.0,279736.0,281191.0,283149.0,284758.0,285934.0,288555.0,290556.0,294759.0,295402.0,294156.0,290306.0,287236.0,286410.0,286814.0,287132.0,286970.0,288694.0,291911.0
394514,4,"Dallas, TX",msa,TX,259933.0,254805.0,253107.0,253552.0,254368.0,253546.0,253952.0,255337.0,257815.0,261580.0,263729.0,265884.0,265634.0,263107.0,264562.0,265105.0,267033.0,268181.0,269764.0,270816.0,272576.0,271160.0,271841.0,276002.0,284420.0,290128.0,294721.0,299801.0,300954.0,301082.0,304824.0,311027.0,319049.0,328568.0,337008.0,344655.0,346678.0,347787.0,350162.0,353776.0,358201.0,362629.0,368180.0,374904.0,388720.0,403022.0,412234.0,410658.0,404682.0,396727.0,391818.0,387624.0,381202.0,373714.0,373044.0,373772.0,378079.0
394692,5,"Houston, TX",msa,TX,221454.0,220439.0,220734.0,221644.0,222810.0,222762.0,224130.0,225849.0,227102.0,229111.0,230291.0,231478.0,230794.0,229720.0,229370.0,231026.0,233217.0,235010.0,236482.0,236514.0,237115.0,233727.0,234686.0,239586.0,248035.0,252488.0,255831.0,259290.0,263072.0,264285.0,267275.0,273593.0,280229.0,287099.0,292074.0,294873.0,295301.0,293389.0,295750.0,300924.0,305811.0,309889.0,314161.0,317904.0,323512.0,329611.0,334731.0,336005.0,330951.0,327705.0,323151.0,320803.0,315734.0,313991.0,313946.0,315409.0,316912.0
395209,6,"Washington, DC",msa,VA,386435.0,385951.0,387106.0,387511.0,390850.0,394201.0,397315.0,400467.0,399943.0,398188.0,395090.0,394991.0,396272.0,397299.0,400708.0,406767.0,410299.0,408805.0,409758.0,415955.0,424910.0,420364.0,413097.0,414250.0,425105.0,437932.0,445132.0,448098.0,448154.0,444683.0,439841.0,441132.0,447608.0,460350.0,466106.0,468493.0,468022.0,468138.0,470087.0,470700.0,471939.0,467277.0,467059.0,474484.0,492264.0,506558.0,511457.0,507035.0,499597.0,493228.0,491499.0,491536.0,484961.0,478681.0,480036.0,489279.0,499515.0
394974,7,"Philadelphia, PA",msa,PA,227978.0,228763.0,229109.0,230801.0,231370.0,233878.0,233710.0,237056.0,238592.0,240020.0,239288.0,240776.0,242392.0,242760.0,241039.0,241885.0,244312.0,247353.0,249621.0,252118.0,258727.0,259416.0,256607.0,252679.0,255616.0,264602.0,270060.0,274246.0,275450.0,278035.0,278975.0,278094.0,277454.0,276569.0,277620.0,279945.0,285790.0,290961.0,293512.0,293578.0,291841.0,295196.0,296830.0,298164.0,297808.0,304670.0,314532.0,320698.0,320069.0,318786.0,317993.0,318111.0,318236.0,316990.0,315921.0,316989.0,318651.0
394856,8,"Miami, FL",msa,FL,262941.0,262611.0,266470.0,270878.0,272168.0,272183.0,271192.0,276297.0,278246.0,278431.0,275079.0,275806.0,278145.0,279694.0,282459.0,285982.0,288474.0,290009.0,290649.0,296256.0,300849.0,301970.0,300150.0,301034.0,307988.0,316402.0,321932.0,324843.0,326183.0,330158.0,335920.0,339753.0,342698.0,343403.0,345287.0,346631.0,349222.0,352674.0,356991.0,361506.0,368991.0,376647.0,385072.0,392973.0,398116.0,406957.0,411408.0,415183.0,412341.0,411495.0,414694.0,416015.0,416915.0,415314.0,421096.0,426823.0,437184.0
394347,9,"Atlanta, GA",msa,GA,223106.0,224876.0,228227.0,230914.0,230326.0,229756.0,230462.0,233333.0,234089.0,235712.0,236424.0,237926.0,239068.0,240987.0,243861.0,246977.0,248733.0,249865.0,251946.0,253797.0,256437.0,251339.0,248664.0,249996.0,260412.0,270470.0,278284.0,282269.0,283607.0,284649.0,286950.0,292420.0,297938.0,304420.0,310778.0,316374.0,320306.0,325015.0,332008.0,340784.0,345385.0,347274.0,348240.0,351357.0,356528.0,364069.0,371110.0,374244.0,373523.0,371052.0,367709.0,363175.0,359487.0,355047.0,355363.0,354780.0,357152.0
394404,10,"Boston, MA",msa,MA,436437.0,433780.0,434836.0,434709.0,433175.0,433871.0,438519.0,444798.0,445484.0,447926.0,449089.0,450331.0,447754.0,447313.0,450520.0,451477.0,455620.0,458229.0,465401.0,474550.0,485425.0,485712.0,479478.0,476072.0,485536.0,502565.0,511831.0,513480.0,512914.0,512900.0,521593.0,529407.0,542336.0,551736.0,560976.0,564300.0,564847.0,561545.0,562586.0,567183.0,571176.0,571155.0,571308.0,580877.0,599139.0,614807.0,627097.0,627865.0,624028.0,615418.0,610711.0,609456.0,601339.0,593339.0,584811.0,592586.0,604637.0
394976,11,"Phoenix, AZ",msa,AZ,264440.0,264992.0,265061.0,266018.0,267153.0,268080.0,268816.0,269257.0,270493.0,272204.0,273891.0,276122.0,278760.0,282110.0,285457.0,287232.0,289139.0,292131.0,296790.0,301715.0,301928.0,299578.0,298936.0,304205.0,313358.0,321601.0,328213.0,332637.0,335299.0,339926.0,347009.0,356304.0,365252.0,376242.0,386073.0,395943.0,403318.0,411545.0,418335.0,424700.0,429213.0,435242.0,443433.0,455678.0,466918.0,477372.0,483038.0,480177.0,470948.0,459863.0,454648.0,447285.0,438353.0,429914.0,426483.0,428031.0,429661.0
395057,12,"San Francisco, CA",msa,CA,854654.0,846676.0,851523.0,852309.0,845369.0,833391.0,835837.0,841635.0,852048.0,854425.0,858847.0,849397.0,839768.0,833725.0,847767.0,856009.0,861584.0,855436.0,858164.0,861819.0,858535.0,847730.0,851474.0,876279.0,910736.0,933589.0,934621.0,936335.0,934405.0,943369.0,953374.0,972883.0,1015915.0,1053471.0,1081568.0,1079840.0,1074914.0,1070153.0,1071466.0,1068118.0,1054582.0,1048474.0,1059964.0,1095579.0,1144056.0,1179258.0,1185913.0,1147888.0,1092460.0,1068968.0,1066682.0,1073999.0,1044974.0,1015493.0,986571.0,996820.0,1010689.0
395025,13,"Riverside, CA",msa,CA,351430.0,353978.0,353883.0,354117.0,351566.0,352073.0,352425.0,354032.0,354450.0,356410.0,358887.0,361243.0,364183.0,367477.0,370524.0,372005.0,371644.0,372564.0,374220.0,377512.0,376285.0,375353.0,377130.0,385277.0,396589.0,408243.0,417859.0,424745.0,429777.0,433107.0,438286.0,446227.0,456647.0,466564.0,475121.0,483371.0,491168.0,495929.0,501006.0,505804.0,515316.0,523690.0,530072.0,536970.0,546869.0,556667.0,561126.0,554135.0,547298.0,539339.0,536093.0,525304.0,519902.0,513181.0,516497.0,516662.0,521842.0
394532,14,"Detroit, MI",msa,MI,176471.0,173078.0,172218.0,171950.0,174135.0,173929.0,175843.0,178059.0,180482.0,183185.0,183743.0,185857.0,184368.0,185105.0,184160.0,185934.0,185750.0,186544.0,186720.0,190400.0,197375.0,195852.0,193839.0,194229.0,199786.0,205956.0,206492.0,210571.0,210899.0,210118.0,207687.0,209713.0,214084.0,220713.0,223105.0,225695.0,225876.0,227349.0,226309.0,225877.0,226012.0,228449.0,232174.0,233306.0,234254.0,236739.0,241903.0,246159.0,244456.0,240229.0,237501.0,236509.0,234910.0,228676.0,225872.0,229428.0,235718.0
395078,15,"Seattle, WA",msa,WA,441016.0,436501.0,434805.0,433741.0,433832.0,435661.0,442865.0,449724.0,454455.0,459675.0,460177.0,460249.0,457209.0,458292.0,462184.0,463790.0,470791.0,473997.0,481272.0,485891.0,491541.0,487980.0,491303.0,497613.0,514243.0,528810.0,539947.0,546927.0,544140.0,547169.0,551886.0,571457.0,589450.0,612167.0,623166.0,631550.0,629612.0,627684.0,629137.0,632516.0,638037.0,634558.0,643947.0,664432.0,696750.0,717979.0,717841.0,699579.0,676430.0,664344.0,665404.0,659537.0,650493.0,641489.0,637046.0,636321.0,635492.0
394865,16,"Minneapolis, MN",msa,MN,246515.0,246908.0,250775.0,254566.0,256230.0,256747.0,258062.0,262900.0,265082.0,267097.0,266639.0,266390.0,266986.0,266990.0,269607.0,270888.0,271809.0,272951.0,274587.0,279073.0,282521.0,282590.0,280651.0,281153.0,286753.0,292964.0,299050.0,302718.0,305679.0,304775.0,305129.0,306851.0,311867.0,317284.0,321481.0,323858.0,326366.0,329611.0,331795.0,332109.0,330110.0,330694.0,330139.0,332219.0,336780.0,344323.0,351016.0,353843.0,351958.0,350541.0,346955.0,344390.0,339345.0,337738.0,336401.0,336991.0,337585.0
395056,17,"San Diego, CA",msa,CA,572279.0,573504.0,570324.0,566411.0,561124.0,566498.0,569795.0,571773.0,569231.0,567953.0,571929.0,571070.0,575081.0,571592.0,575518.0,581539.0,584267.0,589795.0,591553.0,595143.0,591997.0,584089.0,584643.0,597754.0,618205.0,635378.0,643460.0,649289.0,653110.0,655676.0,666006.0,679123.0,696529.0,713226.0,729071.0,739357.0,737006.0,736780.0,740830.0,753207.0,759897.0,767394.0,778816.0,796772.0,818378.0,838895.0,837511.0,824339.0,804747.0,796137.0,792658.0,788297.0,779138.0,778248.0,781683.0,795834.0,805310.0
395148,18,"Tampa, FL",msa,FL,208068.0,208774.0,209475.0,212510.0,212188.0,213053.0,213114.0,214873.0,216299.0,216380.0,216912.0,218491.0,220640.0,222367.0,223896.0,224727.0,227273.0,228233.0,230701.0,231997.0,235504.0,235762.0,236069.0,236546.0,241105.0,248136.0,254120.0,258719.0,261722.0,264097.0,266438.0,267755.0,272406.0,276953.0,283869.0,287672.0,292362.0,296046.0,301449.0,308307.0,316090.0,324679.0,333110.0,341966.0,349477.0,358915.0,367068.0,373008.0,371577.0,366055.0,365176.0,363037.0,363694.0,358081.0,358952.0,361069.0,363492.0
394530,19,"Denver, CO",msa,CO,399509.0,397915.0,398535.0,398869.0,398950.0,397982.0,398372.0,399654.0,402121.0,407132.0,407798.0,412068.0,412131.0,414165.0,414404.0,417569.0,417499.0,418791.0,420290.0,427679.0,427870.0,426236.0,422162.0,427800.0,437918.0,448313.0,457695.0,464004.0,467055.0,464793.0,466958.0,476771.0,494507.0,511865.0,524065.0,532075.0,537312.0,541873.0,544041.0,547178.0,550427.0,556027.0,563498.0,576012.0,592913.0,606527.0,612374.0,605043.0,597576.0,590636.0,587404.0,584158.0,575647.0,566018.0,564205.0,563421.0,569739.0
394358,20,"Baltimore, MD",msa,MD,275805.0,277584.0,277826.0,280196.0,280356.0,277780.0,278326.0,278061.0,281322.0,282891.0,284362.0,285484.0,286290.0,289529.0,292073.0,293317.0,294399.0,293181.0,293462.0,295505.0,302061.0,301844.0,295777.0,288733.0,293909.0,302420.0,310183.0,313107.0,311023.0,311887.0,309467.0,310057.0,304497.0,306401.0,311057.0,314902.0,317441.0,318335.0,327074.0,328915.0,328344.0,328165.0,328408.0,332869.0,335391.0,341386.0,347914.0,347566.0,345082.0,342554.0,342576.0,341204.0,337902.0,339024.0,344705.0,347911.0,348690.0
395121,21,"St. Louis, MO",msa,MO,175910.0,176106.0,176374.0,176448.0,177732.0,180612.0,181587.0,183074.0,182673.0,183795.0,184335.0,184950.0,185948.0,185300.0,186930.0,187415.0,189741.0,190957.0,190261.0,190496.0,190611.0,193976.0,193686.0,195609.0,200298.0,206274.0,209146.0,209145.0,209850.0,210412.0,209413.0,208407.0,207906.0,209420.0,211414.0,215216.0,216607.0,219534.0,219560.0,221469.0,220629.0,219287.0,218015.0,220715.0,224698.0,229202.0,234824.0,237968.0,239447.0,235379.0,235327.0,234890.0,235689.0,231579.0,231095.0,228055.0,232657.0
394943,22,"Orlando, FL",msa,FL,232537.0,232860.0,233730.0,234093.0,236834.0,237259.0,240777.0,240667.0,241635.0,241815.0,243988.0,247290.0,249308.0,251148.0,251242.0,251397.0,253984.0,256454.0,259224.0,259175.0,261843.0,262604.0,261828.0,261375.0,264876.0,269568.0,274003.0,276975.0,279857.0,281667.0,282102.0,284271.0,286615.0,290930.0,297459.0,306744.0,314631.0,320776.0,326913.0,333911.0,341014.0,346488.0,351316.0,359377.0,370762.0,379778.0,386824.0,387572.0,387218.0,383748.0,380429.0,378053.0,375176.0,372164.0,374693.0,376570.0,381993.0
394458,23,"Charlotte, NC",msa,NC,226437.0,226112.0,228347.0,229713.0,229983.0,228887.0,228033.0,230889.0,234798.0,238780.0,241983.0,245148.0,244849.0,247018.0,247733.0,250242.0,252540.0,253639.0,257301.0,257618.0,259708.0,253504.0,251705.0,254157.0,265694.0,274621.0,281933.0,286117.0,287393.0,289198.0,292223.0,298795.0,304428.0,311803.0,316637.0,320661.0,323372.0,328706.0,334630.0,341191.0,345562.0,349064.0,353118.0,356568.0,364550.0,373115.0,382473.0,381706.0,377348.0,372481.0,368716.0,365051.0,357973.0,359290.0,357636.0,362769.0,361201.0
395055,24,"San Antonio, TX",msa,TX,213979.0,211970.0,213152.0,212926.0,214093.0,212367.0,213071.0,214443.0,216694.0,218702.0,219548.0,221868.0,222006.0,222925.0,224411.0,223575.0,224038.0,224322.0,226811.0,228676.0,230710.0,231005.0,231956.0,235954.0,240783.0,246617.0,250507.0,254930.0,256397.0,257796.0,259257.0,260229.0,263378.0,267335.0,272256.0,278100.0,282888.0,286987.0,291287.0,295395.0,300099.0,303447.0,305594.0,308924.0,313268.0,320357.0,325397.0,325100.0,322134.0,318716.0,321257.0,318780.0,318809.0,313914.0,314344.0,311082.0,310747.0
394998,25,"Portland, OR",msa,OR,384402.0,382476.0,384407.0,383375.0,383275.0,380574.0,382262.0,383656.0,386093.0,386575.0,387238.0,389394.0,389821.0,390891.0,393472.0,396670.0,399296.0,401739.0,403148.0,406071.0,405614.0,403168.0,403249.0,407937.0,417390.0,427953.0,435641.0,440714.0,442266.0,444928.0,451617.0,460102.0,468978.0,477625.0,484050.0,489917.0,495213.0,497862.0,502983.0,503558.0,508531.0,508279.0,510139.0,518770.0,530889.0,542882.0,547875.0,546401.0,540920.0,535590.0,530516.0,527025.0,519699.0,512002.0,508973.0,509212.0,516506.0
395045,26,"Sacramento, CA",msa,CA,390226.0,389882.0,389494.0,391452.0,390793.0,391192.0,390844.0,393047.0,398385.0,402651.0,405283.0,405370.0,406948.0,406974.0,405290.0,406761.0,407234.0,410587.0,411595.0,418103.0,419681.0,417335.0,416821.0,425461.0,439323.0,451811.0,460110.0,464003.0,467010.0,468637.0,474932.0,485902.0,497153.0,510715.0,521050.0,529874.0,533279.0,534245.0,535558.0,539747.0,542151.0,547115.0,553913.0,568673.0,577530.0,583286.0,577672.0,573118.0,560932.0,553690.0,544144.0,539920.0,529647.0,527425.0,525888.0,524862.0,525582.0
394982,27,"Pittsburgh, PA",msa,PA,162349.0,162229.0,160351.0,160159.0,160680.0,161663.0,161542.0,161684.0,161781.0,163184.0,164747.0,167843.0,170731.0,170354.0,170186.0,169314.0,170331.0,169876.0,169330.0,171441.0,176819.0,181231.0,179737.0,179743.0,181208.0,187495.0,189423.0,190175.0,187143.0,186190.0,187108.0,191233.0,193744.0,196242.0,199329.0,202416.0,203195.0,202280.0,203030.0,204346.0,205487.0,204563.0,204094.0,203330.0,205462.0,208728.0,212705.0,215502.0,214739.0,212194.0,210799.0,208957.0,205751.0,201985.0,200302.0,201177.0,204172.0
394466,28,"Cincinnati, OH",msa,OH,168687.0,168500.0,168818.0,170665.0,170610.0,170620.0,171162.0,173411.0,176849.0,177854.0,178727.0,177599.0,177545.0,178609.0,179596.0,180619.0,182160.0,181822.0,182561.0,185296.0,189898.0,188470.0,186741.0,187058.0,192964.0,196410.0,199835.0,202581.0,204603.0,202293.0,200280.0,198228.0,203840.0,207110.0,216619.0,218589.0,224513.0,224912.0,228594.0,230025.0,232148.0,232398.0,232424.0,232430.0,234994.0,239485.0,242742.0,245952.0,242162.0,243330.0,242284.0,244813.0,241493.0,239178.0,240784.0,240028.0,246215.0
394355,29,"Austin, TX",msa,TX,312579.0,308632.0,309801.0,308912.0,311854.0,311246.0,307223.0,308023.0,311727.0,321059.0,325154.0,325456.0,323062.0,320142.0,324309.0,325843.0,327762.0,325639.0,328248.0,332404.0,334287.0,332016.0,330661.0,339431.0,348900.0,357640.0,364990.0,371870.0,377679.0,380239.0,388293.0,403474.0,432241.0,453927.0,470612.0,475782.0,478789.0,473777.0,467000.0,471168.0,475425.0,486768.0,495326.0,514554.0,533469.0,553895.0,556095.0,546664.0,526190.0,513156.0,503912.0,495391.0,480103.0,475738.0,468148.0,466117.0,461951.0
394775,30,"Las Vegas, NV",msa,NV,267692.0,270896.0,275142.0,276918.0,277722.0,277524.0,277531.0,278787.0,279079.0,280361.0,280732.0,281957.0,284341.0,287743.0,289587.0,289392.0,288493.0,288756.0,293008.0,295462.0,296290.0,295136.0,296644.0,300422.0,302471.0,304206.0,307914.0,313107.0,316955.0,319347.0,322071.0,327640.0,333544.0,341358.0,348673.0,358118.0,363883.0,368763.0,371207.0,376713.0,383517.0,393114.0,405373.0,416287.0,426456.0,431005.0,431738.0,426863.0,419222.0,415144.0,411514.0,405218.0,395072.0,388126.0,385123.0,387331.0,389254.0
394735,31,"Kansas City, MO",msa,MO,200824.0,200580.0,201062.0,203968.0,205605.0,207225.0,207452.0,211371.0,214017.0,217874.0,218828.0,218557.0,218127.0,216847.0,215072.0,214662.0,217016.0,220530.0,222456.0,226700.0,228352.0,228720.0,226800.0,230048.0,236048.0,242651.0,246786.0,249319.0,248073.0,249232.0,252025.0,255097.0,255883.0,256711.0,257365.0,259801.0,259196.0,261931.0,262998.0,265651.0,267688.0,266738.0,268821.0,272008.0,277622.0,285819.0,291962.0,294763.0,293359.0,290603.0,290969.0,286976.0,284304.0,279763.0,279760.0,278204.0,281076.0
394492,32,"Columbus, OH",msa,OH,188377.0,186362.0,186213.0,187142.0,186360.0,185601.0,187735.0,190446.0,194361.0,197575.0,200504.0,201303.0,198559.0,197161.0,195182.0,196020.0,195570.0,199416.0,202006.0,207871.0,210780.0,211564.0,207547.0,209487.0,214694.0,220549.0,222938.0,224426.0,227257.0,226854.0,222924.0,222472.0,227004.0,235541.0,242070.0,245090.0,250492.0,252557.0,253721.0,251591.0,253693.0,255117.0,258783.0,259431.0,264092.0,271692.0,281521.0,286151.0,283358.0,279400.0,277351.0,278872.0,277122.0,272465.0,272738.0,273759.0,282087.0
394705,34,"Indianapolis, IN",msa,IN,174525.0,173049.0,173032.0,175009.0,176090.0,177427.0,177497.0,179099.0,179371.0,181411.0,183087.0,185889.0,187682.0,186893.0,188244.0,186735.0,187108.0,185586.0,188128.0,191511.0,195540.0,198448.0,198810.0,200904.0,204844.0,211803.0,215571.0,217106.0,215700.0,215388.0,215282.0,215417.0,218070.0,222670.0,228548.0,233678.0,235384.0,237318.0,240432.0,243764.0,246711.0,245497.0,244420.0,246615.0,251959.0,258612.0,263725.0,268545.0,268433.0,267690.0,265899.0,262549.0,259335.0,255881.0,259309.0,260083.0,260842.0
394475,35,"Cleveland, OH",msa,OH,141954.0,143156.0,142806.0,142892.0,141599.0,145324.0,146373.0,148999.0,148272.0,150798.0,152124.0,153825.0,152864.0,151686.0,151291.0,151644.0,151642.0,153644.0,156193.0,159019.0,161107.0,161027.0,159833.0,159320.0,161963.0,166697.0,170228.0,170771.0,172593.0,171820.0,172419.0,170465.0,170229.0,171437.0,173830.0,177981.0,182201.0,181913.0,181970.0,181566.0,183244.0,184041.0,184247.0,187116.0,188936.0,192409.0,196723.0,200263.0,201899.0,199664.0,197012.0,192945.0,191252.0,189228.0,189718.0,190847.0,193430.0
395059,36,"San Jose, CA",msa,CA,1137881.0,1116144.0,1128075.0,1098936.0,1080190.0,1054175.0,1052844.0,1067092.0,1069281.0,1079883.0,1086730.0,1091581.0,1071864.0,1053595.0,1047184.0,1061039.0,1065173.0,1054495.0,1069524.0,1078483.0,1104656.0,1099497.0,1103317.0,1110608.0,1128297.0,1148177.0,1169942.0,1175344.0,1182927.0,1189666.0,1198092.0,1214471.0,1231071.0,1251189.0,1274549.0,1283897.0,1301649.0,1303618.0,1317695.0,1333850.0,1352776.0,1356030.0,1372667.0,1408435.0,1460190.0,1472859.0,1454745.0,1414749.0,1383142.0,1361961.0,1347500.0,1336891.0,1321429.0,1326501.0,1295223.0,1305327.0,1317795.0
394902,37,"Nashville, TN",msa,TN,261412.0,257615.0,258803.0,259257.0,263040.0,263613.0,263903.0,265821.0,268357.0,272722.0,276827.0,279557.0,281384.0,281132.0,282932.0,284373.0,287957.0,288452.0,287791.0,288113.0,291349.0,290329.0,288076.0,292324.0,300253.0,307634.0,312663.0,315806.0,318107.0,316895.0,319312.0,323003.0,329919.0,337038.0,346232.0,357569.0,365548.0,371287.0,379994.0,385989.0,392140.0,392914.0,398770.0,407146.0,420950.0,433747.0,440055.0,439909.0,431308.0,425991.0,418724.0,412314.0,408108.0,403973.0,406430.0,406164.0,408773.0
395194,38,"Virginia Beach, VA",msa,VA,231691.0,231000.0,234242.0,237458.0,236520.0,232657.0,233319.0,234814.0,239362.0,240931.0,241800.0,242821.0,243088.0,245440.0,244291.0,243713.0,243533.0,244368.0,246029.0,249060.0,250078.0,252924.0,250611.0,254988.0,256789.0,264863.0,268148.0,273093.0,275035.0,274908.0,271890.0,271212.0,273424.0,277142.0,279779.0,281392.0,282854.0,283600.0,284558.0,285779.0,287175.0,289151.0,289843.0,291933.0,296599.0,304538.0,307320.0,306403.0,301671.0,300423.0,300599.0,300537.0,301277.0,302320.0,305235.0,308313.0,312200.0
395005,39,"Providence, RI",msa,RI,266617.0,266908.0,268723.0,270610.0,270943.0,268436.0,268059.0,269941.0,275907.0,281727.0,283489.0,284866.0,284846.0,287536.0,287874.0,288900.0,288519.0,290924.0,291106.0,295744.0,299907.0,301670.0,297028.0,296356.0,305041.0,316683.0,325016.0,327199.0,329484.0,329303.0,330107.0,330439.0,336786.0,341926.0,349088.0,350396.0,357797.0,362722.0,368261.0,367093.0,368970.0,368910.0,373226.0,373045.0,377867.0,385493.0,393853.0,396743.0,393109.0,391451.0,393574.0,396351.0,394670.0,394020.0,394195.0,394732.0,397865.0
394714,40,"Jacksonville, FL",msa,FL,221199.0,219953.0,221032.0,223831.0,224826.0,224309.0,223838.0,225371.0,226836.0,226217.0,224430.0,228399.0,231548.0,236833.0,236991.0,236821.0,234930.0,236015.0,238364.0,240837.0,242139.0,240161.0,239257.0,241453.0,247703.0,255808.0,260533.0,266575.0,268563.0,269225.0,270796.0,274427.0,283201.0,288270.0,292926.0,293946.0,298266.0,305066.0,313340.0,318564.0,323182.0,323854.0,326537.0,333536.0,341961.0,349578.0,353645.0,359126.0,361923.0,358456.0,355335.0,352389.0,349726.0,347963.0,346904.0,346436.0,346161.0
394862,41,"Milwaukee, WI",msa,WI,214392.0,212881.0,210582.0,214298.0,214150.0,215099.0,211785.0,215355.0,221536.0,228599.0,229643.0,226398.0,224422.0,227025.0,227001.0,227247.0,225311.0,228547.0,229422.0,232424.0,232600.0,234679.0,230982.0,231684.0,233388.0,235386.0,229858.0,223925.0,220379.0,223237.0,227225.0,232974.0,238084.0,242646.0,247520.0,252032.0,252442.0,253123.0,254353.0,256646.0,256858.0,256442.0,256330.0,256767.0,258260.0,266865.0,275207.0,281241.0,277444.0,277910.0,276567.0,277255.0,273779.0,270169.0,273348.0,275214.0,283010.0
394935,42,"Oklahoma City, OK",msa,OK,159834.0,162737.0,165865.0,167268.0,167192.0,167688.0,170667.0,172915.0,174797.0,173507.0,176662.0,175280.0,178390.0,177237.0,179524.0,180787.0,182399.0,181407.0,181698.0,182592.0,185566.0,186134.0,186225.0,188438.0,194237.0,198987.0,201917.0,201629.0,201219.0,200303.0,200822.0,202766.0,206525.0,208144.0,210490.0,212014.0,211892.0,212154.0,212835.0,215929.0,217270.0,218548.0,219740.0,223368.0,226325.0,232611.0,234315.0,234610.0,234229.0,234808.0,238531.0,239666.0,236576.0,231929.0,228323.0,232852.0,237207.0
395012,43,"Raleigh, NC",msa,NC,258656.0,258439.0,256902.0,259698.0,258280.0,259870.0,259895.0,261280.0,264615.0,266265.0,269002.0,271376.0,274044.0,274451.0,276287.0,275615.0,278042.0,276927.0,280795.0,280695.0,285207.0,282784.0,281251.0,282137.0,289292.0,297594.0,304658.0,310053.0,313972.0,315883.0,318149.0,320147.0,326706.0,335149.0,349058.0,358699.0,366158.0,370609.0,377700.0,385674.0,388707.0,392733.0,392850.0,399044.0,408071.0,419551.0,429787.0,432321.0,429433.0,418133.0,412331.0,408128.0,404859.0,401764.0,401531.0,399425.0,398048.0
394849,44,"Memphis, TN",msa,TN,170022.0,168762.0,168220.0,169270.0,170736.0,170407.0,173823.0,174196.0,175838.0,177321.0,181487.0,185428.0,185106.0,182537.0,178473.0,178872.0,182549.0,186132.0,189711.0,190932.0,194657.0,194651.0,194643.0,195871.0,201118.0,208721.0,215242.0,218435.0,218016.0,215141.0,213028.0,214627.0,216837.0,220110.0,224813.0,228879.0,234140.0,234294.0,240024.0,244611.0,249458.0,246759.0,245029.0,244010.0,247438.0,250704.0,256495.0,258474.0,259286.0,257950.0,256305.0,252578.0,246256.0,243196.0,245266.0,248567.0,251915.0
