RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31
102001,0,United States,country,,0.6418343653250774,0.62080566363397,0.5800024372410432,0.5539858186506231,0.5371613456900336,0.5285551126539936,0.5455864835631256,0.5728524860295171,0.5961837348871594,0.6158562208406513,0.6308337735790422,0.6478355531065626,0.6662463401362895,0.6430446194225722,0.613210995759614,0.5817734353590928,0.5587871368296788,0.5506578513848924,0.5603269781848901,0.5780654301906234,0.5918622230986657,0.602985245557443,0.6099532837445574,0.6262770497456678,0.643361327945957,0.6144616646398371,0.5652131824635374,0.5326732324389084,0.5464785132717515,0.5349175009350184,0.5071979536040065,0.48698347718136675,0.4692212195352146,0.45931194293411876,0.45286758929111015,0.46173881905049097,0.4749952689714246,0.4576115955879425,0.40488646604972195,0.341872733152739,0.2988006729255983,0.2714587833738724,0.27251590392973696,0.2996770039605829,0.32782363763656197,0.3503474940596371,0.36345020388539684,0.37318598142272297,0.38661473460579643,0.35831255726736133,0.30094704866281496,0.25867359744791796,0.24857770012991084,0.26732859139358794,0.326437425029988,0.40329676554445726,0.4626201828150525,0.4988494062196756,0.5281726522789768,0.5617204200042283,0.5883483900857077,0.5664575303561596,0.5068500005003652
394913,1,"New York, NY",msa,NY,0.6844937773292971,0.71396697902722,0.6780054116737534,0.672627235213205,0.6655008743442418,0.6281066425666516,0.6238676644348169,0.6300448430493274,0.6527409372236959,0.6699867197875166,0.6991082802547771,0.7013177159590044,0.7082971957213068,0.7096892138939671,0.7124378109452736,0.7052567608629596,0.6675756073376301,0.6621789560894781,0.6551253624424356,0.6558115364628443,0.6786212392906954,0.6923231108438564,0.6921241050119332,0.690267426567295,0.7121287128712871,0.71794134560092,0.6931174089068826,0.6403584851113039,0.6315090329436769,0.6403488638971769,0.609089120598072,0.5377140974967062,0.5044943820224719,0.4890320981534267,0.4717861688587187,0.47375015662197717,0.4896188850967008,0.5161904761904762,0.5136960600375234,0.4752112676056338,0.4345632747189392,0.3789425913319719,0.3510429872075602,0.35694292320798343,0.3759015697921086,0.3941775836972344,0.4018573902093499,0.4221476510067114,0.4333783783783784,0.4349002367264119,0.42613807657521857,0.354251012145749,0.3192652193714893,0.29606278950077203,0.2838174273858921,0.31572782451283143,0.36854381872709097,0.43115279048490396,0.45158869151863895,0.47675235285854756,0.518574297188755,0.5572789718590738,0.4987012987012987
753899,2,"Los Angeles, CA",msa,CA,0.504817762882279,0.4692372524230931,0.4186643835616438,0.41261574074074076,0.40581031787389266,0.41790107958825007,0.4486621853169896,0.4669509594882729,0.510148849797023,0.5328987265009096,0.5550122249388753,0.5716723549488054,0.6039102099927589,0.5788501500808128,0.5621558484899049,0.5287790697674418,0.5123056994818653,0.5073250135648399,0.5191306611140031,0.5163944965925163,0.5252675386444708,0.5276459089639766,0.5117705570291777,0.5305090104331331,0.544774568875961,0.48136773136773137,0.41702200238785603,0.4112301957129543,0.48746831878344127,0.49934786659213715,0.4492145178764897,0.4153172285638439,0.3811316172899466,0.36654091016269746,0.3467282106978007,0.3549247937894226,0.37033968516984256,0.331652378551017,0.2800477897252091,0.23467561521252797,0.21718204788834075,0.20079715609178067,0.1990251827782291,0.21606416088101507,0.2354679802955665,0.23571982424399068,0.23821953565050144,0.2424863387978142,0.2519431279620853,0.1993517017828201,0.16067447045707917,0.14446043165467626,0.1588812853317465,0.20388495708477639,0.30227894257064725,0.41198891198891197,0.46998888477213785,0.5005361355350633,0.5299446401610468,0.5582498682129678,0.5960330578512397,0.5249464340373431,0.450418410041841
394463,3,"Chicago, IL",msa,IL,0.773758430410791,0.7697135061391541,0.7268777157045313,0.6921020656136088,0.681177318102295,0.6635398230088495,0.6760685406237967,0.703707424897016,0.7269220879403445,0.7326189564995536,0.7557175528873642,0.7782184762849116,0.7791155360037045,0.7649338805289557,0.734778292521509,0.713934213934214,0.6956883116883117,0.6908115358819584,0.6986540137503632,0.7089307660794756,0.726259036882735,0.7346449741455416,0.7521666413258324,0.7612232600180777,0.7705570291777188,0.7863482671174978,0.7381533952125061,0.7102165382938527,0.7018319646241314,0.7063044592516659,0.6611332007952286,0.6453165494261385,0.6157209680699613,0.6150991142977646,0.6056640625,0.6014444444444444,0.6214285714285714,0.608469406064956,0.5742392444910808,0.5017012063099289,0.4238741182854042,0.37830430554327643,0.3640514736405147,0.3995257333567539,0.44723365799779097,0.4781714285714286,0.5013426736719206,0.5060723341785667,0.5384377416860016,0.513000852514919,0.43102051835853133,0.33062709966405374,0.3076631738416867,0.2972655791573759,0.33581995195347075,0.418391669803036,0.4852183346894494,0.5379511247774721,0.5648769574944071,0.5981067125645438,0.6294312675337924,0.5963957837470248,0.49820420728578757
394514,4,"Dallas, TX",msa,TX,0.5900752587017873,0.555256064690027,0.5171005615109749,0.48078165374677,0.47837323177366703,0.4864756828780813,0.5085372069317023,0.5485877170251361,0.566053796390875,0.5920166720102596,0.6037064769749158,0.6280363434081216,0.6461928934010153,0.6201748773725742,0.5849943283098363,0.5626253940957294,0.5518018018018018,0.5616740088105727,0.5658056580565806,0.5939449064449065,0.6199193298169408,0.6124161073825504,0.61066324661048,0.6333599361532323,0.6408791208791209,0.6145357686453576,0.5705632949727438,0.5391243186214173,0.5549249359209081,0.5316563373435411,0.5115927419354839,0.5163730681940992,0.483356940509915,0.4791459781529295,0.47064498346196254,0.466650467743895,0.474671669793621,0.413465269693442,0.3423459779391983,0.2514612610371844,0.2145729255513586,0.19447727516922747,0.19974759063790729,0.22866471515424455,0.2637245622337908,0.2950860877215031,0.2968090717299578,0.29808950536508766,0.2947198275862069,0.24372093023255814,0.1930089102124743,0.1608083108011954,0.16567372290531118,0.19714817110973343,0.2717464598786244,0.4044707429322814,0.4941669159437631,0.5452339688041594,0.5727521583491262,0.6155691234191016,0.644124847001224,0.6007957559681698,0.5158743778960013
394692,5,"Houston, TX",msa,TX,0.7217133620689655,0.7072987208427389,0.6983646274984857,0.6513450917512916,0.6519975968759387,0.6468690423815808,0.651622418879056,0.6672592592592592,0.6834906569061838,0.6961085972850679,0.7015444855340439,0.7007841518778374,0.708219593569912,0.6878523833931317,0.6920480120030007,0.6653603680354404,0.6542416452442159,0.6463414634146342,0.6539830276485081,0.6779015240328253,0.6901535682023487,0.6907107670654469,0.6749742533470648,0.6928339935181851,0.7085729937003561,0.6923624288425048,0.6625065002600105,0.6291992393830551,0.6477906477906478,0.6378494623655914,0.617493320943199,0.6149479659413434,0.6119178082191781,0.6001118568232662,0.5926673916420693,0.5992436098069901,0.6030875482429413,0.5798319327731093,0.5086076298030574,0.44393654208120464,0.3794339864259188,0.3490252547629597,0.34729006745754826,0.39108161602049135,0.43018532622493016,0.45004822929585225,0.4622118470965859,0.4604204882178637,0.449377990430622,0.4225754599035542,0.36597258829731155,0.31997734673651423,0.30744974379188017,0.32712188895979577,0.3787449694440304,0.4689181111775254,0.5625429553264605,0.5970090515545061,0.6296655356277266,0.651201923076923,0.6749918910152449,0.642610772088087,0.6038368411249767
395209,6,"Washington, DC",msa,VA,0.5529875986471251,0.49079263410728585,0.44945745288406624,0.3877349159248269,0.3850250626566416,0.3984865263935031,0.429147667485093,0.4536297325460229,0.48451113262342693,0.48079010201866723,0.4992654260528893,0.5205263157894737,0.5297441010302426,0.5027733755942948,0.43334293118341494,0.39259814953738437,0.3725896744764669,0.39555464087260755,0.4183559812875919,0.4358139534883721,0.4592938430113802,0.44461077844311375,0.4536788799523384,0.4689944134078212,0.48822123591669514,0.43727206418672504,0.36278557665840905,0.3229897463572585,0.36608344549125166,0.37255725992855643,0.332191128878736,0.3066719461492774,0.301986218078638,0.2749597423510467,0.2815809097688292,0.2978369384359401,0.3009387078961899,0.28608342561830935,0.2270192994996426,0.19706959706959706,0.1608006297087597,0.16417910447761194,0.1911396538587134,0.2375821570951406,0.27210539650367366,0.27756029801742643,0.2965856116920751,0.3086367485182049,0.31109865470852016,0.25005459707359684,0.19289870207369833,0.14758819294456443,0.1497698882314267,0.1954850518608908,0.26257961783439493,0.33515454261629724,0.38583683153860193,0.38203140528721924,0.4280165088613741,0.4550102249488753,0.4497140935082408,0.3976161369193154,0.3095740194010966
394974,7,"Philadelphia, PA",msa,PA,0.6484888304862023,0.631578947368421,0.6215522771007056,0.5996818663838812,0.5673469387755102,0.5376106194690266,0.5721997300944669,0.5742834604259794,0.6002696326255477,0.6214073339940536,0.646969696969697,0.6371547483919788,0.6462673611111112,0.656469408224674,0.6312405446293494,0.5847860538827259,0.5408409859835669,0.5303670745272525,0.5290971330765939,0.5762090304836122,0.5740483467629898,0.5928571428571429,0.5864135864135864,0.6063404124345952,0.6391974202794697,0.6178283546704599,0.5555192684519922,0.513283378746594,0.5244544770504138,0.5286113049546406,0.48,0.4443738080101716,0.4268817204301075,0.4105263157894737,0.3947540983606557,0.3960006298220753,0.4110255370895825,0.4184045881126173,0.39928057553956836,0.354215003866976,0.3111495246326707,0.2900583343676306,0.26403777437468096,0.27867628763373975,0.298773987206823,0.33388956310679613,0.3517749244712991,0.33661491859144266,0.35890793144679156,0.38134810710988,0.35037843824995385,0.29022820362785257,0.2513699840905073,0.23501199040767387,0.26367743014890416,0.3115468409586057,0.34824281150159747,0.375979665325143,0.4085457271364318,0.45014591439688717,0.49734923790589797,0.47943098808150714,0.40960389466696173
394856,8,"Miami, FL",msa,FL,0.8170643528561099,0.8077393075356415,0.8155449169248099,0.7860366339262013,0.8075996788868076,0.7955100048804294,0.7992747992747993,0.7984210526315789,0.7901234567901234,0.8072886297376093,0.8009527050017012,0.8116606616442843,0.8220757825370676,0.8224710115953618,0.8137334414706677,0.8089080459770115,0.7986536107711139,0.7913318724129534,0.7973640856672158,0.7880810488676997,0.8040465631929047,0.795061099796334,0.7944579780755177,0.8036354326676908,0.8074245939675174,0.8054431776388378,0.7910194174757281,0.7681957186544343,0.7823553890969621,0.7758620689655172,0.746439411627364,0.7577869745153561,0.7321160042964554,0.7247613243956936,0.7175925925925926,0.7176740627390972,0.7230943824475128,0.7272284461763273,0.6897603978300181,0.6562740993720392,0.6177421152345927,0.5649263721552878,0.535230822631031,0.5355004277159966,0.5386768822749374,0.5404480398257623,0.5507179957225786,0.5368912608405604,0.5440535491905355,0.5208523037698052,0.4603726362625139,0.41888102550407263,0.4092587333143993,0.4180364952495853,0.46250914411119237,0.520798042537173,0.587344398340249,0.6353039134054954,0.6801882563872703,0.706934628975265,0.7294851794071763,0.7254685777287762,0.7031199742682535
394347,9,"Atlanta, GA",msa,GA,0.6484864300626305,0.6078475336322869,0.575317900228236,0.5233433734939759,0.5064327485380117,0.5287685498568081,0.530929840487615,0.5645205107307797,0.5761768179517462,0.6002319416832339,0.6125183553597651,0.6172190784155214,0.6372972972972973,0.6096335078534031,0.5885688017162121,0.5620850402599237,0.5477466504263094,0.5584549799767472,0.5547971179370497,0.5760162601626017,0.5887820512820513,0.5946880402325947,0.6085114222549742,0.6175008286377196,0.6396439740197257,0.5954536698131381,0.557875991581674,0.5171485006284791,0.5211038961038961,0.5393357747190302,0.5075017049329393,0.5026987242394504,0.4799745708836618,0.45290787442099845,0.4532418001525553,0.4403631284916201,0.46642246642246643,0.42530232558139536,0.36303496692318077,0.3023841059602649,0.2755968169761273,0.2571999529798989,0.2579645469195488,0.28495508034923445,0.31391891891891893,0.3303785000703532,0.3202273803884415,0.3250136636910184,0.33426243567753,0.313879781420765,0.26703776139611857,0.23199739328771588,0.21646481680208493,0.23381241665431915,0.27968428277282087,0.36961153909195216,0.4555453712190651,0.4884348496530455,0.5303443150854595,0.5618955512572534,0.5761245674740484,0.540709219858156,0.4756203366302273
